Study_ID,Reference,Prey_Species,Study_site,Lat,Long,Predator_Species,Correlation,Site,Site_note,Time,Time_note,Predator,Prey,Predator_Units,Prey_Units,Data_source,Inclusion_problem,Comments
ES_33,"Hollings, T., Jones, M., Mooney, N. and Mccallum, H., 2014. Trophic cascades following the disease‐induced decline of an apex predator, the Tasmanian devil. Conservation Biology, 28(1), pp.63-75.",Dasyurus viverrinus,North-east Tasmania,-41.4391,147.1358,Cat,Temporal,Early TFTD site,,,,0.181,0.158,Spotlighting,Spotlighting,Figure 2,,
ES_33,"Hollings, T., Jones, M., Mooney, N. and Mccallum, H., 2014. Trophic cascades following the disease‐induced decline of an apex predator, the Tasmanian devil. Conservation Biology, 28(1), pp.63-75.",Dasyurus viverrinus,North-east Tasmania,-41.4391,147.1358,Cat,Temporal,Early TFTD site,,,,0.214,0.095,Spotlighting,Spotlighting,Figure 2,,
ES_33,"Hollings, T., Jones, M., Mooney, N. and Mccallum, H., 2014. Trophic cascades following the disease‐induced decline of an apex predator, the Tasmanian devil. Conservation Biology, 28(1), pp.63-75.",Dasyurus viverrinus,North-east Tasmania,-41.4391,147.1358,Cat,Temporal,Early TFTD site,,,,0.184,0.098,Spotlighting,Spotlighting,Figure 2,,
ES_34,"Hollings, T., Jones, M., Mooney, N. and Mccallum, H., 2014. Trophic cascades following the disease‐induced decline of an apex predator, the Tasmanian devil. Conservation Biology, 28(1), pp.63-75.",Dasyurus viverrinus,Central Tasmania,-42.2117,146.8548,Cat,Temporal,Mid TFTD site,,,,0.173,0.131,Spotlighting,Spotlighting,Figure 2,,
ES_34,"Hollings, T., Jones, M., Mooney, N. and Mccallum, H., 2014. Trophic cascades following the disease‐induced decline of an apex predator, the Tasmanian devil. Conservation Biology, 28(1), pp.63-75.",Dasyurus viverrinus,Central Tasmania,-42.2117,146.8548,Cat,Temporal,Mid TFTD site,,,,0.041,0.236,Spotlighting,Spotlighting,Figure 2,,
ES_34,"Hollings, T., Jones, M., Mooney, N. and Mccallum, H., 2014. Trophic cascades following the disease‐induced decline of an apex predator, the Tasmanian devil. Conservation Biology, 28(1), pp.63-75.",Dasyurus viverrinus,Central Tasmania,-42.2117,146.8548,Cat,Temporal,Mid TFTD site,,,,0.094,0.463,Spotlighting,Spotlighting,Figure 2,,
ES_34,"Hollings, T., Jones, M., Mooney, N. and Mccallum, H., 2014. Trophic cascades following the disease‐induced decline of an apex predator, the Tasmanian devil. Conservation Biology, 28(1), pp.63-75.",Dasyurus viverrinus,Central Tasmania,-42.2117,146.8548,Cat,Temporal,Mid TFTD site,,,,0.153,0.326,Spotlighting,Spotlighting,Figure 2,,
ES_34,"Hollings, T., Jones, M., Mooney, N. and Mccallum, H., 2014. Trophic cascades following the disease‐induced decline of an apex predator, the Tasmanian devil. Conservation Biology, 28(1), pp.63-75.",Dasyurus viverrinus,Central Tasmania,-42.2117,146.8548,Cat,Temporal,Mid TFTD site,,,,0.169,0.294,Spotlighting,Spotlighting,Figure 2,,
ES_34,"Hollings, T., Jones, M., Mooney, N. and Mccallum, H., 2014. Trophic cascades following the disease‐induced decline of an apex predator, the Tasmanian devil. Conservation Biology, 28(1), pp.63-75.",Dasyurus viverrinus,Central Tasmania,-42.2117,146.8548,Cat,Temporal,Mid TFTD site,,,,0.089,0.354,Spotlighting,Spotlighting,Figure 2,,
ES_34,"Hollings, T., Jones, M., Mooney, N. and Mccallum, H., 2014. Trophic cascades following the disease‐induced decline of an apex predator, the Tasmanian devil. Conservation Biology, 28(1), pp.63-75.",Dasyurus viverrinus,Central Tasmania,-42.2117,146.8548,Cat,Temporal,Mid TFTD site,,,,0.129,0.574,Spotlighting,Spotlighting,Figure 2,,
ES_34,"Hollings, T., Jones, M., Mooney, N. and Mccallum, H., 2014. Trophic cascades following the disease‐induced decline of an apex predator, the Tasmanian devil. Conservation Biology, 28(1), pp.63-75.",Dasyurus viverrinus,Central Tasmania,-42.2117,146.8548,Cat,Temporal,Mid TFTD site,,,,0.185,0.408,Spotlighting,Spotlighting,Figure 2,,
ES_34,"Hollings, T., Jones, M., Mooney, N. and Mccallum, H., 2014. Trophic cascades following the disease‐induced decline of an apex predator, the Tasmanian devil. Conservation Biology, 28(1), pp.63-75.",Dasyurus viverrinus,Central Tasmania,-42.2117,146.8548,Cat,Temporal,Mid TFTD site,,,,0.235,0.357,Spotlighting,Spotlighting,Figure 2,,
ES_34,"Hollings, T., Jones, M., Mooney, N. and Mccallum, H., 2014. Trophic cascades following the disease‐induced decline of an apex predator, the Tasmanian devil. Conservation Biology, 28(1), pp.63-75.",Dasyurus viverrinus,Central Tasmania,-42.2117,146.8548,Cat,Temporal,Mid TFTD site,,,,0.269,0.354,Spotlighting,Spotlighting,Figure 2,,
ES_34,"Hollings, T., Jones, M., Mooney, N. and Mccallum, H., 2014. Trophic cascades following the disease‐induced decline of an apex predator, the Tasmanian devil. Conservation Biology, 28(1), pp.63-75.",Dasyurus viverrinus,Central Tasmania,-42.2117,146.8548,Cat,Temporal,Mid TFTD site,,,,0.185,0.354,Spotlighting,Spotlighting,Figure 2,,
ES_34,"Hollings, T., Jones, M., Mooney, N. and Mccallum, H., 2014. Trophic cascades following the disease‐induced decline of an apex predator, the Tasmanian devil. Conservation Biology, 28(1), pp.63-75.",Dasyurus viverrinus,Central Tasmania,-42.2117,146.8548,Cat,Temporal,Mid TFTD site,,,,0.083,0.389,Spotlighting,Spotlighting,Figure 2,,
ES_34,"Hollings, T., Jones, M., Mooney, N. and Mccallum, H., 2014. Trophic cascades following the disease‐induced decline of an apex predator, the Tasmanian devil. Conservation Biology, 28(1), pp.63-75.",Dasyurus viverrinus,Central Tasmania,-42.2117,146.8548,Cat,Temporal,Mid TFTD site,,,,0.117,0.746,Spotlighting,Spotlighting,Figure 2,,
ES_34,"Hollings, T., Jones, M., Mooney, N. and Mccallum, H., 2014. Trophic cascades following the disease‐induced decline of an apex predator, the Tasmanian devil. Conservation Biology, 28(1), pp.63-75.",Dasyurus viverrinus,Central Tasmania,-42.2117,146.8548,Cat,Temporal,Mid TFTD site,,,,0.08,0.619,Spotlighting,Spotlighting,Figure 2,,
ES_34,"Hollings, T., Jones, M., Mooney, N. and Mccallum, H., 2014. Trophic cascades following the disease‐induced decline of an apex predator, the Tasmanian devil. Conservation Biology, 28(1), pp.63-75.",Dasyurus viverrinus,Central Tasmania,-42.2117,146.8548,Cat,Temporal,Mid TFTD site,,,,0.031,0.482,Spotlighting,Spotlighting,Figure 2,,
ES_34,"Hollings, T., Jones, M., Mooney, N. and Mccallum, H., 2014. Trophic cascades following the disease‐induced decline of an apex predator, the Tasmanian devil. Conservation Biology, 28(1), pp.63-75.",Dasyurus viverrinus,Central Tasmania,-42.2117,146.8548,Cat,Temporal,Mid TFTD site,,,,0.099,0.686,Spotlighting,Spotlighting,Figure 2,,
ES_34,"Hollings, T., Jones, M., Mooney, N. and Mccallum, H., 2014. Trophic cascades following the disease‐induced decline of an apex predator, the Tasmanian devil. Conservation Biology, 28(1), pp.63-75.",Dasyurus viverrinus,Central Tasmania,-42.2117,146.8548,Cat,Temporal,Mid TFTD site,,,,0.112,0.345,Spotlighting,Spotlighting,Figure 2,,
ES_34,"Hollings, T., Jones, M., Mooney, N. and Mccallum, H., 2014. Trophic cascades following the disease‐induced decline of an apex predator, the Tasmanian devil. Conservation Biology, 28(1), pp.63-75.",Dasyurus viverrinus,Central Tasmania,-42.2117,146.8548,Cat,Temporal,Mid TFTD site,,,,0.215,0.58,Spotlighting,Spotlighting,Figure 2,,
ES_34,"Hollings, T., Jones, M., Mooney, N. and Mccallum, H., 2014. Trophic cascades following the disease‐induced decline of an apex predator, the Tasmanian devil. Conservation Biology, 28(1), pp.63-75.",Dasyurus viverrinus,Central Tasmania,-42.2117,146.8548,Cat,Temporal,Mid TFTD site,,,,0.13,0.147,Spotlighting,Spotlighting,Figure 2,,
ES_34,"Hollings, T., Jones, M., Mooney, N. and Mccallum, H., 2014. Trophic cascades following the disease‐induced decline of an apex predator, the Tasmanian devil. Conservation Biology, 28(1), pp.63-75.",Dasyurus viverrinus,Central Tasmania,-42.2117,146.8548,Cat,Temporal,Mid TFTD site,,,,0.265,0.214,Spotlighting,Spotlighting,Figure 2,,
ES_34,"Hollings, T., Jones, M., Mooney, N. and Mccallum, H., 2014. Trophic cascades following the disease‐induced decline of an apex predator, the Tasmanian devil. Conservation Biology, 28(1), pp.63-75.",Dasyurus viverrinus,Central Tasmania,-42.2117,146.8548,Cat,Temporal,Mid TFTD site,,,,0.215,0.182,Spotlighting,Spotlighting,Figure 2,,
ES_34,"Hollings, T., Jones, M., Mooney, N. and Mccallum, H., 2014. Trophic cascades following the disease‐induced decline of an apex predator, the Tasmanian devil. Conservation Biology, 28(1), pp.63-75.",Dasyurus viverrinus,Central Tasmania,-42.2117,146.8548,Cat,Temporal,Mid TFTD site,,,,0.178,0.24,Spotlighting,Spotlighting,Figure 2,,
ES_34,"Hollings, T., Jones, M., Mooney, N. and Mccallum, H., 2014. Trophic cascades following the disease‐induced decline of an apex predator, the Tasmanian devil. Conservation Biology, 28(1), pp.63-75.",Dasyurus viverrinus,Central Tasmania,-42.2117,146.8548,Cat,Temporal,Mid TFTD site,,,,0.148,0.3,Spotlighting,Spotlighting,Figure 2,,
ES_34,"Hollings, T., Jones, M., Mooney, N. and Mccallum, H., 2014. Trophic cascades following the disease‐induced decline of an apex predator, the Tasmanian devil. Conservation Biology, 28(1), pp.63-75.",Dasyurus viverrinus,Central Tasmania,-42.2117,146.8548,Cat,Temporal,Mid TFTD site,,,,0.048,0.316,Spotlighting,Spotlighting,Figure 2,,
ES_35,"Hollings, T., Jones, M., Mooney, N. and Mccallum, H., 2014. Trophic cascades following the disease‐induced decline of an apex predator, the Tasmanian devil. Conservation Biology, 28(1), pp.63-75.",Dasyurus viverrinus,North Tasmania,-41.4445,145.5333,Cat,Temporal,Late TFTD site,,,,0.136,1.133,Spotlighting,Spotlighting,Figure 2,,
ES_35,"Hollings, T., Jones, M., Mooney, N. and Mccallum, H., 2014. Trophic cascades following the disease‐induced decline of an apex predator, the Tasmanian devil. Conservation Biology, 28(1), pp.63-75.",Dasyurus viverrinus,North Tasmania,-41.4445,145.5333,Cat,Temporal,Late TFTD site,,,,0.063,0.311,Spotlighting,Spotlighting,Figure 2,,
ES_35,"Hollings, T., Jones, M., Mooney, N. and Mccallum, H., 2014. Trophic cascades following the disease‐induced decline of an apex predator, the Tasmanian devil. Conservation Biology, 28(1), pp.63-75.",Dasyurus viverrinus,North Tasmania,-41.4445,145.5333,Cat,Temporal,Late TFTD site,,,,0.125,0.434,Spotlighting,Spotlighting,Figure 2,,
ES_35,"Hollings, T., Jones, M., Mooney, N. and Mccallum, H., 2014. Trophic cascades following the disease‐induced decline of an apex predator, the Tasmanian devil. Conservation Biology, 28(1), pp.63-75.",Dasyurus viverrinus,North Tasmania,-41.4445,145.5333,Cat,Temporal,Late TFTD site,,,,0.202,1.46,Spotlighting,Spotlighting,Figure 2,,
ES_35,"Hollings, T., Jones, M., Mooney, N. and Mccallum, H., 2014. Trophic cascades following the disease‐induced decline of an apex predator, the Tasmanian devil. Conservation Biology, 28(1), pp.63-75.",Dasyurus viverrinus,North Tasmania,-41.4445,145.5333,Cat,Temporal,Late TFTD site,,,,0.003,0.396,Spotlighting,Spotlighting,Figure 2,,
ES_35,"Hollings, T., Jones, M., Mooney, N. and Mccallum, H., 2014. Trophic cascades following the disease‐induced decline of an apex predator, the Tasmanian devil. Conservation Biology, 28(1), pp.63-75.",Dasyurus viverrinus,North Tasmania,-41.4445,145.5333,Cat,Temporal,Late TFTD site,,,,0.134,0.665,Spotlighting,Spotlighting,Figure 2,,
ES_35,"Hollings, T., Jones, M., Mooney, N. and Mccallum, H., 2014. Trophic cascades following the disease‐induced decline of an apex predator, the Tasmanian devil. Conservation Biology, 28(1), pp.63-75.",Dasyurus viverrinus,North Tasmania,-41.4445,145.5333,Cat,Temporal,Late TFTD site,,,,0.057,0.055,Spotlighting,Spotlighting,Figure 2,,
ES_35,"Hollings, T., Jones, M., Mooney, N. and Mccallum, H., 2014. Trophic cascades following the disease‐induced decline of an apex predator, the Tasmanian devil. Conservation Biology, 28(1), pp.63-75.",Dasyurus viverrinus,North Tasmania,-41.4445,145.5333,Cat,Temporal,Late TFTD site,,,,0.004,0.222,Spotlighting,Spotlighting,Figure 2,,
ES_35,"Hollings, T., Jones, M., Mooney, N. and Mccallum, H., 2014. Trophic cascades following the disease‐induced decline of an apex predator, the Tasmanian devil. Conservation Biology, 28(1), pp.63-75.",Dasyurus viverrinus,North Tasmania,-41.4445,145.5333,Cat,Temporal,Late TFTD site,,,,0.107,0.055,Spotlighting,Spotlighting,Figure 2,,
ES_35,"Hollings, T., Jones, M., Mooney, N. and Mccallum, H., 2014. Trophic cascades following the disease‐induced decline of an apex predator, the Tasmanian devil. Conservation Biology, 28(1), pp.63-75.",Dasyurus viverrinus,North Tasmania,-41.4445,145.5333,Cat,Temporal,Late TFTD site,,,,0.367,0.472,Spotlighting,Spotlighting,Figure 2,,
ES_35,"Hollings, T., Jones, M., Mooney, N. and Mccallum, H., 2014. Trophic cascades following the disease‐induced decline of an apex predator, the Tasmanian devil. Conservation Biology, 28(1), pp.63-75.",Dasyurus viverrinus,North Tasmania,-41.4445,145.5333,Cat,Temporal,Late TFTD site,,,,0.002,0.159,Spotlighting,Spotlighting,Figure 2,,
ES_35,"Hollings, T., Jones, M., Mooney, N. and Mccallum, H., 2014. Trophic cascades following the disease‐induced decline of an apex predator, the Tasmanian devil. Conservation Biology, 28(1), pp.63-75.",Dasyurus viverrinus,North Tasmania,-41.4445,145.5333,Cat,Temporal,Late TFTD site,,,,0.001,0.105,Spotlighting,Spotlighting,Figure 2,,
ES_35,"Hollings, T., Jones, M., Mooney, N. and Mccallum, H., 2014. Trophic cascades following the disease‐induced decline of an apex predator, the Tasmanian devil. Conservation Biology, 28(1), pp.63-75.",Dasyurus viverrinus,North Tasmania,-41.4445,145.5333,Cat,Temporal,Late TFTD site,,,,0.053,-0.002,Spotlighting,Spotlighting,Figure 2,,
ES_35,"Hollings, T., Jones, M., Mooney, N. and Mccallum, H., 2014. Trophic cascades following the disease‐induced decline of an apex predator, the Tasmanian devil. Conservation Biology, 28(1), pp.63-75.",Dasyurus viverrinus,North Tasmania,-41.4445,145.5333,Cat,Temporal,Late TFTD site,,,,0.001,0.105,Spotlighting,Spotlighting,Figure 2,,
ES_35,"Hollings, T., Jones, M., Mooney, N. and Mccallum, H., 2014. Trophic cascades following the disease‐induced decline of an apex predator, the Tasmanian devil. Conservation Biology, 28(1), pp.63-75.",Dasyurus viverrinus,North Tasmania,-41.4445,145.5333,Cat,Temporal,Late TFTD site,,,,0.001,0.314,Spotlighting,Spotlighting,Figure 2,,
ES_35,"Hollings, T., Jones, M., Mooney, N. and Mccallum, H., 2014. Trophic cascades following the disease‐induced decline of an apex predator, the Tasmanian devil. Conservation Biology, 28(1), pp.63-75.",Dasyurus viverrinus,North Tasmania,-41.4445,145.5333,Cat,Temporal,Late TFTD site,,,,0.1,0.099,Spotlighting,Spotlighting,Figure 2,,
ES_35,"Hollings, T., Jones, M., Mooney, N. and Mccallum, H., 2014. Trophic cascades following the disease‐induced decline of an apex predator, the Tasmanian devil. Conservation Biology, 28(1), pp.63-75.",Dasyurus viverrinus,North Tasmania,-41.4445,145.5333,Cat,Temporal,Late TFTD site,,,,0.055,0.267,Spotlighting,Spotlighting,Figure 2,,
ES_35,"Hollings, T., Jones, M., Mooney, N. and Mccallum, H., 2014. Trophic cascades following the disease‐induced decline of an apex predator, the Tasmanian devil. Conservation Biology, 28(1), pp.63-75.",Dasyurus viverrinus,North Tasmania,-41.4445,145.5333,Cat,Temporal,Late TFTD site,,,,0.107,0.102,Spotlighting,Spotlighting,Figure 2,,
ES_35,"Hollings, T., Jones, M., Mooney, N. and Mccallum, H., 2014. Trophic cascades following the disease‐induced decline of an apex predator, the Tasmanian devil. Conservation Biology, 28(1), pp.63-75.",Dasyurus viverrinus,North Tasmania,-41.4445,145.5333,Cat,Temporal,Late TFTD site,,,,0.054,0.156,Spotlighting,Spotlighting,Figure 2,,
ES_35,"Hollings, T., Jones, M., Mooney, N. and Mccallum, H., 2014. Trophic cascades following the disease‐induced decline of an apex predator, the Tasmanian devil. Conservation Biology, 28(1), pp.63-75.",Dasyurus viverrinus,North Tasmania,-41.4445,145.5333,Cat,Temporal,Late TFTD site,,,,0.053,0.105,Spotlighting,Spotlighting,Figure 2,,
ES_35,"Hollings, T., Jones, M., Mooney, N. and Mccallum, H., 2014. Trophic cascades following the disease‐induced decline of an apex predator, the Tasmanian devil. Conservation Biology, 28(1), pp.63-75.",Dasyurus viverrinus,North Tasmania,-41.4445,145.5333,Cat,Temporal,Late TFTD site,,,,0.108,0.156,Spotlighting,Spotlighting,Figure 2,,
ES_35,"Hollings, T., Jones, M., Mooney, N. and Mccallum, H., 2014. Trophic cascades following the disease‐induced decline of an apex predator, the Tasmanian devil. Conservation Biology, 28(1), pp.63-75.",Dasyurus viverrinus,North Tasmania,-41.4445,145.5333,Cat,Temporal,Late TFTD site,,,,0.16,0.112,Spotlighting,Spotlighting,Figure 2,,
ES_35,"Hollings, T., Jones, M., Mooney, N. and Mccallum, H., 2014. Trophic cascades following the disease‐induced decline of an apex predator, the Tasmanian devil. Conservation Biology, 28(1), pp.63-75.",Dasyurus viverrinus,North Tasmania,-41.4445,145.5333,Cat,Temporal,Late TFTD site,,,,0.212,0.045,Spotlighting,Spotlighting,Figure 2,,
ES_35,"Hollings, T., Jones, M., Mooney, N. and Mccallum, H., 2014. Trophic cascades following the disease‐induced decline of an apex predator, the Tasmanian devil. Conservation Biology, 28(1), pp.63-75.",Dasyurus viverrinus,North Tasmania,-41.4445,145.5333,Cat,Temporal,Late TFTD site,,,,0.112,-0.006,Spotlighting,Spotlighting,Figure 2,,
ES_36,"Geyle, H.M., Schlesinger, C., Banks, S., Dixon, K., Murphy, B.P., Paltridge, R., Doolan, L., Herbert, M. and Dickman, C.R., 2024. Corrigendum to: Unravelling predator–prey interactions in response to planned fire: a case study from the Tanami Desert. Wildlife Research, 51(9), pp.NULL-NULL.",Macrotis lagotis,Tanami Desert,-19.812,130.2837,Cat,Temporal,,,1,Pre-burn,109.605,26.828,Camera trapping,Camera trapping,Figure 2,,
ES_36,"Geyle, H.M., Schlesinger, C., Banks, S., Dixon, K., Murphy, B.P., Paltridge, R., Doolan, L., Herbert, M. and Dickman, C.R., 2024. Corrigendum to: Unravelling predator–prey interactions in response to planned fire: a case study from the Tanami Desert. Wildlife Research, 51(9), pp.NULL-NULL.",Macrotis lagotis,Tanami Desert,-19.812,130.2837,Cat,Temporal,,,2,Post-burn (<2 months),56.79,24.994,Camera trapping,Camera trapping,Figure 2,,
ES_36,"Geyle, H.M., Schlesinger, C., Banks, S., Dixon, K., Murphy, B.P., Paltridge, R., Doolan, L., Herbert, M. and Dickman, C.R., 2024. Corrigendum to: Unravelling predator–prey interactions in response to planned fire: a case study from the Tanami Desert. Wildlife Research, 51(9), pp.NULL-NULL.",Macrotis lagotis,Tanami Desert,-19.812,130.2837,Cat,Temporal,,,3,Post-burn (2-4 months),48.841,21.019,Camera trapping,Camera trapping,Figure 2,,
ES_36,"Geyle, H.M., Schlesinger, C., Banks, S., Dixon, K., Murphy, B.P., Paltridge, R., Doolan, L., Herbert, M. and Dickman, C.R., 2024. Corrigendum to: Unravelling predator–prey interactions in response to planned fire: a case study from the Tanami Desert. Wildlife Research, 51(9), pp.NULL-NULL.",Macrotis lagotis,Tanami Desert,-19.812,130.2837,Cat,Temporal,,,4,Post-burn (4-6 months),28.968,10.013,Camera trapping,Camera trapping,Figure 2,,
ES_36,"Geyle, H.M., Schlesinger, C., Banks, S., Dixon, K., Murphy, B.P., Paltridge, R., Doolan, L., Herbert, M. and Dickman, C.R., 2024. Corrigendum to: Unravelling predator–prey interactions in response to planned fire: a case study from the Tanami Desert. Wildlife Research, 51(9), pp.NULL-NULL.",Macrotis lagotis,Tanami Desert,-19.812,130.2837,Cat,Temporal,,,5,Post-burn (6-8 months),29.58,15.21,Camera trapping,Camera trapping,Figure 2,,
ES_36,"Geyle, H.M., Schlesinger, C., Banks, S., Dixon, K., Murphy, B.P., Paltridge, R., Doolan, L., Herbert, M. and Dickman, C.R., 2024. Corrigendum to: Unravelling predator–prey interactions in response to planned fire: a case study from the Tanami Desert. Wildlife Research, 51(9), pp.NULL-NULL.",Macrotis lagotis,Tanami Desert,-19.812,130.2837,Cat,Temporal,,,6,Post-burn (8-10 months),49.758,6.65,Camera trapping,Camera trapping,Figure 2,,
ES_37,"Catling, P.C. and Burt, R.J., 1997. Studies of the ground-dwelling mammals of eucalypt forests in north-eastern New South Wales: the species, their abundance and distribution. Wildlife Research, 24(1), pp.1-19.",Dasyurus maculatus,"Grafton, Taree, Great Dividing Range",-29.6815,152.9381,Fox,Spatial,4,,,,10.3,1.6,Tracking,Tracking,Table 2,,
ES_37,"Catling, P.C. and Burt, R.J., 1997. Studies of the ground-dwelling mammals of eucalypt forests in north-eastern New South Wales: the species, their abundance and distribution. Wildlife Research, 24(1), pp.1-19.",Dasyurus maculatus,"Grafton, Taree, Great Dividing Range",-29.6815,152.9381,Fox,Spatial,5,,,,12.8,5.1,Tracking,Tracking,Table 2,,
ES_37,"Catling, P.C. and Burt, R.J., 1997. Studies of the ground-dwelling mammals of eucalypt forests in north-eastern New South Wales: the species, their abundance and distribution. Wildlife Research, 24(1), pp.1-19.",Dasyurus maculatus,"Grafton, Taree, Great Dividing Range",-29.6815,152.9381,Fox,Spatial,7,,,,21.3,2.7,Tracking,Tracking,Table 2,,
ES_37,"Catling, P.C. and Burt, R.J., 1997. Studies of the ground-dwelling mammals of eucalypt forests in north-eastern New South Wales: the species, their abundance and distribution. Wildlife Research, 24(1), pp.1-19.",Dasyurus maculatus,"Grafton, Taree, Great Dividing Range",-29.6815,152.9381,Fox,Spatial,10,,,,12.9,1.5,Tracking,Tracking,Table 2,,
ES_37,"Catling, P.C. and Burt, R.J., 1997. Studies of the ground-dwelling mammals of eucalypt forests in north-eastern New South Wales: the species, their abundance and distribution. Wildlife Research, 24(1), pp.1-19.",Dasyurus maculatus,"Grafton, Taree, Great Dividing Range",-29.6815,152.9381,Fox,Spatial,11,,,,1.5,2.5,Tracking,Tracking,Table 2,,
ES_37,"Catling, P.C. and Burt, R.J., 1997. Studies of the ground-dwelling mammals of eucalypt forests in north-eastern New South Wales: the species, their abundance and distribution. Wildlife Research, 24(1), pp.1-19.",Dasyurus maculatus,"Grafton, Taree, Great Dividing Range",-29.6815,152.9381,Fox,Spatial,12,,,,2,0.7,Tracking,Tracking,Table 2,,
ES_37,"Catling, P.C. and Burt, R.J., 1997. Studies of the ground-dwelling mammals of eucalypt forests in north-eastern New South Wales: the species, their abundance and distribution. Wildlife Research, 24(1), pp.1-19.",Dasyurus maculatus,"Grafton, Taree, Great Dividing Range",-29.6815,152.9381,Fox,Spatial,15,,,,13.6,0.9,Tracking,Tracking,Table 2,,
ES_37,"Catling, P.C. and Burt, R.J., 1997. Studies of the ground-dwelling mammals of eucalypt forests in north-eastern New South Wales: the species, their abundance and distribution. Wildlife Research, 24(1), pp.1-19.",Dasyurus maculatus,"Grafton, Taree, Great Dividing Range",-29.6815,152.9381,Fox,Spatial,16,,,,10.7,0.7,Tracking,Tracking,Table 2,,
ES_38,"Geyle, H.M., Schlesinger, C., Banks, S., Dixon, K., Murphy, B.P., Paltridge, R., Doolan, L., Herbert, M. and Dickman, C.R., 2024. Corrigendum to: Unravelling predator–prey interactions in response to planned fire: a case study from the Tanami Desert. Wildlife Research, 51(9), pp.NULL-NULL.",Macrotis lagotis,Tanami Desert,-19.812,130.2837,Fox,Temporal,,,1,Pre-burn,1.606,26.828,Camera trapping,Camera trapping,Figure 2,,
ES_38,"Geyle, H.M., Schlesinger, C., Banks, S., Dixon, K., Murphy, B.P., Paltridge, R., Doolan, L., Herbert, M. and Dickman, C.R., 2024. Corrigendum to: Unravelling predator–prey interactions in response to planned fire: a case study from the Tanami Desert. Wildlife Research, 51(9), pp.NULL-NULL.",Macrotis lagotis,Tanami Desert,-19.812,130.2837,Fox,Temporal,,,2,Post-burn (<2 months),0,24.994,Camera trapping,Camera trapping,Figure 2,,
ES_38,"Geyle, H.M., Schlesinger, C., Banks, S., Dixon, K., Murphy, B.P., Paltridge, R., Doolan, L., Herbert, M. and Dickman, C.R., 2024. Corrigendum to: Unravelling predator–prey interactions in response to planned fire: a case study from the Tanami Desert. Wildlife Research, 51(9), pp.NULL-NULL.",Macrotis lagotis,Tanami Desert,-19.812,130.2837,Fox,Temporal,,,3,Post-burn (2-4 months),1.568,21.019,Camera trapping,Camera trapping,Figure 2,,
ES_38,"Geyle, H.M., Schlesinger, C., Banks, S., Dixon, K., Murphy, B.P., Paltridge, R., Doolan, L., Herbert, M. and Dickman, C.R., 2024. Corrigendum to: Unravelling predator–prey interactions in response to planned fire: a case study from the Tanami Desert. Wildlife Research, 51(9), pp.NULL-NULL.",Macrotis lagotis,Tanami Desert,-19.812,130.2837,Fox,Temporal,,,4,Post-burn (4-6 months),3.403,10.013,Camera trapping,Camera trapping,Figure 2,,
ES_38,"Geyle, H.M., Schlesinger, C., Banks, S., Dixon, K., Murphy, B.P., Paltridge, R., Doolan, L., Herbert, M. and Dickman, C.R., 2024. Corrigendum to: Unravelling predator–prey interactions in response to planned fire: a case study from the Tanami Desert. Wildlife Research, 51(9), pp.NULL-NULL.",Macrotis lagotis,Tanami Desert,-19.812,130.2837,Fox,Temporal,,,5,Post-burn (6-8 months),7.075,15.21,Camera trapping,Camera trapping,Figure 2,,
ES_38,"Geyle, H.M., Schlesinger, C., Banks, S., Dixon, K., Murphy, B.P., Paltridge, R., Doolan, L., Herbert, M. and Dickman, C.R., 2024. Corrigendum to: Unravelling predator–prey interactions in response to planned fire: a case study from the Tanami Desert. Wildlife Research, 51(9), pp.NULL-NULL.",Macrotis lagotis,Tanami Desert,-19.812,130.2837,Fox,Temporal,,,6,Post-burn (8-10 months),2.486,6.65,Camera trapping,Camera trapping,Figure 2,,
ES_39,"Rees, M.W., Wintle, B.A., Robley, A., Pascoe, J.H., Pla, M.L., Birnbaum, E.K. and Hradsky, B.A., 2024. Fox control and fire influence the occurrence of invasive predators and threatened native prey. Biological Invasions, 26(3), pp.685-703.",Potorous tridactylus,"Glenelg, Otway, Victoria",-37.9078,141.515,Fox,Spatial,1,Glenelg_baited,,,0.202,0.05,Camera trapping,Camera trapping,Figure. S4,"Data overlap Table S3, Fig S4, Fig S5. Excluded Fig S5 because Table S3 has more detailed data",
ES_39,"Rees, M.W., Wintle, B.A., Robley, A., Pascoe, J.H., Pla, M.L., Birnbaum, E.K. and Hradsky, B.A., 2024. Fox control and fire influence the occurrence of invasive predators and threatened native prey. Biological Invasions, 26(3), pp.685-703.",Potorous tridactylus,"Glenelg, Otway, Victoria",-37.9078,141.515,Fox,Spatial,2,Glenelg_unbaited ,,,0.565,0.005,Camera trapping,Camera trapping,Figure. S4,"Data overlap Table S3, Fig S4, Fig S5. Excluded Fig S5 because Table S3 has more detailed data",
ES_39,"Rees, M.W., Wintle, B.A., Robley, A., Pascoe, J.H., Pla, M.L., Birnbaum, E.K. and Hradsky, B.A., 2024. Fox control and fire influence the occurrence of invasive predators and threatened native prey. Biological Invasions, 26(3), pp.685-703.",Potorous tridactylus,"Glenelg, Otway, Victoria",-37.9078,141.515,Fox,Spatial,3,Otway_baited,,,0.237,0.015,Camera trapping,Camera trapping,Figure. S4,"Data overlap Table S3, Fig S4, Fig S5. Excluded Fig S5 because Table S3 has more detailed data",
